325.063842773438,93.1555404663086,424.625671386719,13.2752332687378,425.733093261719,5.90569448471069
45.4455795288086,241.997634887695,158.755249023438,124.094230651855,155.93798828125,119.159408569336
108.527397155762,201.011047363281,212.908630371094,97.7122650146484,211.105758666992,91.9180679321289
38.7349891662598,201.791275024414,156.432067871094,93.4754180908203,153.639678955078,88.0399322509766
38.7349891662598,201.791275024414,156.432067871094,93.4754180908203,153.639678955078,88.0399322509766
89.597785949707,201.18733215332,196.905990600586,96.2886276245117,195.157165527344,90.9098892211914
174.031967163086,189.892166137695,270.206451416016,96.9182739257812,268.746368408203,91.1473846435547
348.536926269531,204.410247802734,432.122528076172,128.151580810547,433.309020996094,122.372245788574
144.200790405273,237.126586914062,239.828125,129.946533203125,237.582717895508,124.138069152832
144.200790405273,237.126586914062,239.828125,129.946533203125,237.582717895508,124.138069152832
290.563873291016,163.444213867188,382.782531738281,85.8691558837891,382.814392089844,80.220832824707
85.9857940673828,418.167144775391,177.097244262695,296.799591064453,175.803512573242,292.920684814453
304.099578857422,144.384674072266,397.505432128906,70.6701049804688,397.913238525391,64.4700317382812
21.0213508605957,312.364227294922,133.914077758789,202.932037353516,130.852355957031,199.736526489258
101.271392822266,85.5786437988281,230.199325561523,119.331497192383,229.309463500977,91.3345413208008
