132.452850341797,56.2654838562012,176.617797851562,72.0392303466797,172.220886230469,65.1833267211914
160.484786987305,84.3564376831055,196.905990600586,96.2886276245117,195.157165527344,90.9098892211914
215.088760375977,56.5858879089355,249.786163330078,72.8222274780273,247.844390869141,66.9546203613281
221.34326171875,52.7253952026367,256.661285400391,70.3298263549805,254.904174804688,63.6872863769531
223.809280395508,138.109436035156,249.00910949707,145.763046264648,247.918731689453,140.835601806641
238.901077270508,82.4439010620117,270.206451416016,96.9182739257812,268.746368408203,91.1473846435547
256.65283203125,145.948715209961,278.580596923828,153.775604248047,278.201934814453,148.984375
101.859985351562,345.505493164062,132.272399902344,337.676696777344,130.208633422852,335.504089355469
101.859985351562,345.505493164062,132.272399902344,337.676696777344,130.208633422852,335.504089355469
121.294120788574,110.18448638916,160.990173339844,119.162048339844,157.754852294922,113.702369689941
123.550498962402,99.9198989868164,163.485076904297,109.844345092773,160.973434448242,104.682113647461
135.121170043945,122.783584594727,171.522033691406,130.305221557617,169.342910766602,125.59684753418
152.110900878906,148.412002563477,184.274520874023,153.427352905273,182.447052001953,148.621444702148
198.987686157227,139.878616333008,227.036468505859,146.961395263672,225.619781494141,142.157424926758
198.987686157227,139.878616333008,227.036468505859,146.961395263672,225.619781494141,142.157424926758
343.275451660156,106.13606262207,366.818908691406,121.659645080566,367.476470947266,116.490989685059
355.091613769531,95.5618057250977,379.790985107422,112.118354797363,380.565673828125,106.891181945801
48.0955657958984,98.1559066772461,98.1195526123047,107.01220703125,93.2946319580078,101.153411865234
90.3058624267578,385.101715087891,118.028289794922,421.523651123047,124.278305053711,400.903472900391
113.470863342285,91.1964874267578,154.822219848633,101.524955749512,151.859252929688,96.1068801879883
117.086097717285,101.022811889648,158.077606201172,110.882926940918,154.826751708984,105.390235900879
200.86506652832,119.575164794922,230.969604492188,129.185562133789,229.235366821289,123.962692260742
235.217697143555,111.829948425293,263.479797363281,123.027275085449,262.507537841797,117.933975219727
303.118835449219,115.722366333008,327.451843261719,129.392486572266,327.47119140625,124.021339416504
221.621841430664,117.300315856934,249.530059814453,127.315910339355,248.093490600586,122.052459716797
355.623687744141,51.5370063781738,381.709014892578,70.1164398193359,381.224029541016,64.180419921875
365.990417480469,112.985885620117,386.100036621094,127.906951904297,386.708801269531,122.806266784668
352.83447265625,88.5759201049805,377.283355712891,105.223968505859,377.158782958984,99.4089126586914
86.8161163330078,77.0502395629883,135.928512573242,91.339485168457,131.004379272461,84.2713165283203
174.175659179688,152.430038452148,203.463790893555,157.417541503906,201.910522460938,153.251312255859
363.754241943359,44.7494354248047,390.943054199219,64.566520690918,390.847991943359,58.4148178100586
159.187393188477,65.4366607666016,198.862121582031,80.121711730957,195.421127319336,74.3203277587891
349.243988037109,44.5943984985352,375.168243408203,63.8410797119141,375.625762939453,57.4790229797363
263.767517089844,138.299346923828,286.426330566406,146.820343017578,286.272583007812,142.403579711914
94.1377563476562,88.8948745727539,141.593139648438,101.60619354248,137.934707641602,96.2718734741211
182.194885253906,156.645843505859,209.801467895508,160.815658569336,209.045989990234,156.664947509766
