321.507934570312,97.592041015625
335.714721679688,128.747848510742
335.714721679688,128.747848510742
46.0531539916992,140.582946777344
46.0531539916992,140.582946777344
112.595756530762,156.083190917969
124.373313903809,167.485244750977
140.0888671875,247.280578613281
103.570808410645,263.022064208984
89.1211700439453,283.058563232422
63.9401168823242,389.08203125
81.1414337158203,52.1264419555664
50.4811325073242,53.2609748840332
83.668212890625,65.4758377075195
30.7774353027344,91.802001953125
401.851135253906,136.88493347168
103.363861083984,159.049331665039
39.5450325012207,191.373931884766
63.6850166320801,218.233322143555
63.6850166320801,218.233322143555
141.150909423828,224.556762695312
141.150909423828,224.556762695312
132.327896118164,332.426574707031
105.57209777832,380.460571289062
44.1631622314453,401.146392822266
427.019805908203,53.473503112793
23.1369876861572,86.4475250244141
116.949523925781,261.819854736328
122.876907348633,327.0400390625
318.4423828125,11.7564687728882
318.4423828125,11.7564687728882
360.446624755859,22.8306293487549
309.970397949219,216.450500488281
124.530235290527,253.691177368164
94.9884185791016,259.293853759766
142.950302124023,313.979614257812
62.7226028442383,381.012329101562
30.7622299194336,381.808959960938
176.751968383789,46.4154281616211
414.898712158203,128.075561523438
72.9105072021484,193.761688232422
98.2057037353516,376.64404296875
121.65087890625,386.370483398438
63.1369476318359,396.997344970703
180.694396972656,31.6991481781006
193.03369140625,51.6002960205078
128.966903686523,147.774459838867
26.3037509918213,186.012481689453
169.263717651367,196.328475952148
376.092102050781,266.497955322266
129.747985839844,361.656280517578
101.495170593262,429.026336669922
353.472717285156,43.8818550109863
136.794525146484,255.96403503418
94.3090286254883,135.082946777344
149.886993408203,180.955322265625
56.9976005554199,354.034973144531
30.3836059570312,226.175827026367
22.5746784210205,69.4712295532227
37.4538230895996,266.894592285156
66.8208389282227,272.385803222656
96.0175170898438,54.2400703430176
93.8949584960938,234.228851318359
107.792976379395,383.865417480469
