246.95085144043,43.3569641113281
205.282775878906,106.64720916748
190.566162109375,188.099334716797
207.377532958984,347.942413330078
206.517974853516,36.9451141357422
226.969314575195,47.1916313171387
205.566986083984,87.6922225952148
262.627319335938,155.977523803711
193.521057128906,172.005966186523
284.503601074219,78.4095840454102
242.33171081543,132.207260131836
129.66877746582,133.264739990234
147.626953125,303.036071777344
191.77067565918,303.163543701172
89.3134384155273,100.174537658691
126.701667785645,73.5927124023438
362.639282226562,82.8039398193359
240.994873046875,160.76513671875
122.962600708008,313.468811035156
